Brand_ID,CurrencyKey,UnitCost,SCD_EffectiveDate
pware0000182            ,7,42.6995,2012-10-01
pware0000183            ,7,44.5407,2012-10-01
pware0000184            ,7,50.0643,2012-10-01
pware0000185            ,7,47.4866,2012-10-01
pware0000186            ,7,58.902,2012-10-01
pware0000188            ,7,53.2537,2012-10-01
pware0000189            ,7,55.4357,2012-10-01
pware0000191            ,7,58.5337,2012-10-01
pware0000192            ,7,60.471,2012-10-01
pware0000193            ,7,62.5923,2012-10-01
pware0000194            ,7,65.7784,2012-10-01
pware0000195            ,7,60.7351,2012-10-01
pware0000196            ,7,41.6268,2012-10-01
pware0000197            ,7,60.0067,2012-10-01
pware0000198            ,7,69.9411,2012-10-01
pware0000199            ,7,54.1149,2012-10-01
pware0000200            ,7,69.2046,2012-10-01
pware0000201            ,7,72.1505,2012-10-01
pware0000202            ,7,58.5337,2012-10-01
pware0000203            ,7,62.2161,2012-10-01
pware0000204            ,7,32.2448,2012-10-01
pware0000205            ,7,53.8211,2012-10-01
pware0000206            ,7,58.0854,2012-10-01
pware0000208            ,7,32.2448,2012-10-01
pware0000209            ,7,37.1359,2012-10-01
pware0000210            ,7,31.8365,2012-10-01
pware0000211            ,7,42.6995,2012-10-01
pware0000212            ,7,44.5407,2012-10-01
pware0000213            ,7,50.0643,2012-10-01
pware0000214            ,7,47.4866,2012-10-01
pware0000215            ,7,58.902,2012-10-01
pware0000217            ,7,53.2537,2012-10-01
pware0000218            ,7,55.4357,2012-10-01
pware0000220            ,7,58.5337,2012-10-01
pware0000221            ,7,60.471,2012-10-01
pware0000222            ,7,62.5923,2012-10-01
pware0000223            ,7,65.7784,2012-10-01
pware0000224            ,7,60.7351,2012-10-01
pware0000225            ,7,41.6268,2012-10-01
pware0000226            ,7,60.0067,2012-10-01
pware0000227            ,7,69.9411,2012-10-01
pware0000228            ,7,54.1149,2012-10-01
pware0000229            ,7,69.2046,2012-10-01
pware0000230            ,7,72.1505,2012-10-01
pware0000231            ,7,44.5407,2012-10-01
pware0000232            ,7,50.0643,2012-10-01
pware0000233            ,7,47.4866,2012-10-01
pware0000234            ,7,57.1864,2012-10-01
pware0000235            ,7,58.1655,2012-10-01
pware0000238            ,7,43.436,2012-10-01
pware0000239            ,7,58.5337,2012-10-01
pware0000241            ,7,62.5923,2012-10-01
pware0000244            ,7,41.6268,2012-10-01
ctoso0000402            ,7,5.2834,2012-10-01
ctoso0000403            ,7,16.2825,2012-10-01
ctoso0000404            ,7,7.3407,2012-10-01
ctoso0000405            ,7,6.0759,2012-10-01
ctoso0000406            ,7,5.2834,2012-10-01
ctoso0000407            ,7,5.5076,2012-10-01
ctoso0000408            ,7,5.8989,2012-10-01
ctoso0000409            ,7,3.4983,2012-10-01
ctoso0000410            ,7,4.691,2012-10-01
ctoso0000411            ,7,3.8745,2012-10-01
ctoso0000412            ,7,4.2347,2012-10-01
ctoso0000413            ,7,12.1999,2012-10-01
ctoso0000414            ,7,10.4067,2012-10-01
ctoso0000415            ,7,11.0071,2012-10-01
ctoso0000416            ,7,10.2706,2012-10-01
ctoso0000417            ,7,9.9715,2012-10-01
ctoso0000418            ,7,4.8591,2012-10-01
ctoso0000420            ,7,6.9004,2012-10-01
ctoso0000421            ,7,8.728,2012-10-01
ctoso0000422            ,7,8.7977,2012-10-01
ctoso0000423            ,7,10.2746,2012-10-01
ctoso0000425            ,7,8.1252,2012-10-01
ctoso0000426            ,7,6.3241,2012-10-01
ctoso0000427            ,7,7.0958,2012-10-01
ctoso0000428            ,7,9.0777,2012-10-01
ctoso0000430            ,7,6.4922,2012-10-01
ctoso0000431            ,7,4.8591,2012-10-01
ctoso0000432            ,7,6.3031,2012-10-01
ctoso0000433            ,7,6.1399,2012-10-01
ctoso0000436            ,7,5.6757,2012-10-01
ctoso0000437            ,7,5.2834,2012-10-01
ctoso0000438            ,7,16.2825,2012-10-01
ctoso0000439            ,7,7.3407,2012-10-01
ctoso0000440            ,7,6.0759,2012-10-01
ctoso0000441            ,7,5.2834,2012-10-01
ctoso0000442            ,7,5.5076,2012-10-01
ctoso0000443            ,7,5.8989,2012-10-01
ctoso0000444            ,7,3.4983,2012-10-01
ctoso0000445            ,7,4.691,2012-10-01
ctoso0000446            ,7,3.8745,2012-10-01
ctoso0000447            ,7,4.2347,2012-10-01
ctoso0000448            ,7,12.1999,2012-10-01
ctoso0000449            ,7,10.4067,2012-10-01
ctoso0000450            ,7,11.0071,2012-10-01
ctoso0000451            ,7,10.2706,2012-10-01
ctoso0000452            ,7,9.9715,2012-10-01
ctoso0000453            ,7,4.8591,2012-10-01
ctoso0000455            ,7,6.9004,2012-10-01
ctoso0000456            ,7,8.728,2012-10-01
ctoso0000457            ,7,8.7977,2012-10-01
ctoso0000458            ,7,10.2746,2012-10-01
ctoso0000460            ,7,8.1252,2012-10-01
ctoso0000461            ,7,6.3241,2012-10-01
ctoso0000465            ,7,6.4922,2012-10-01
ctoso0000466            ,7,4.8591,2012-10-01
ctoso0000467            ,7,5.2834,2012-10-01
ctoso0000468            ,7,16.2825,2012-10-01
ctoso0000469            ,7,7.3407,2012-10-01
ctoso0000470            ,7,6.0759,2012-10-01
ctoso0000471            ,7,5.2834,2012-10-01
ctoso0000472            ,7,5.5076,2012-10-01
ctoso0000473            ,7,5.8989,2012-10-01
ctoso0000474            ,7,3.4983,2012-10-01
ctoso0000475            ,7,4.691,2012-10-01
ctoso0000476            ,7,3.8745,2012-10-01
ctoso0000477            ,7,4.2347,2012-10-01
ctoso0000478            ,7,12.1999,2012-10-01
ctoso0000479            ,7,10.4067,2012-10-01
ctoso0000480            ,7,11.0071,2012-10-01
ctoso0000481            ,7,10.2706,2012-10-01
ctoso0000482            ,7,9.9715,2012-10-01
ctoso0000483            ,7,4.8591,2012-10-01
ctoso0000485            ,7,6.9004,2012-10-01
ctoso0000486            ,7,8.728,2012-10-01
ctoso0000487            ,7,8.7977,2012-10-01
ctoso0000488            ,7,10.2746,2012-10-01
ctoso0000490            ,7,8.1252,2012-10-01
ctoso0000491            ,7,6.3241,2012-10-01
ctoso0000495            ,7,6.4922,2012-10-01
ctoso0000496            ,7,4.8591,2012-10-01
ctoso0000499            ,7,14.2616,2012-10-01
ctoso0000501            ,7,10.9751,2012-10-01
ctoso0000502            ,7,10.9751,2012-10-01
ctoso0000503            ,7,10.9751,2012-10-01
ctoso0000504            ,7,10.9751,2012-10-01
ctoso0000505            ,7,6.3641,2012-10-01
ctoso0000506            ,7,6.1787,2012-10-01
ctoso0000507            ,7,6.3641,2012-10-01
ctoso0000508            ,7,6.3641,2012-10-01
ctoso0000509            ,7,59.4558,2012-10-01
ctoso0000510            ,7,59.4558,2012-10-01
ctoso0000511            ,7,59.4558,2012-10-01
ctoso0000512            ,7,59.4558,2012-10-01
ctoso0000513            ,7,47.4866,2012-10-01
ctoso0000514            ,7,47.4866,2012-10-01
ctoso0000515            ,7,47.4866,2012-10-01
ctoso0000516            ,7,47.4866,2012-10-01
ctoso0000517            ,7,10.702,2012-10-01
ctoso0000518            ,7,10.702,2012-10-01
ctoso0000519            ,7,10.702,2012-10-01
ctoso0000520            ,7,10.702,2012-10-01
ctoso0000521            ,7,10.702,2012-10-01
ctoso0000522            ,7,18.7721,2012-10-01
ctoso0000523            ,7,18.7721,2012-10-01
ctoso0000524            ,7,18.7721,2012-10-01
ctoso0000525            ,7,25.0181,2012-10-01
ctoso0000526            ,7,25.0181,2012-10-01
ctoso0000528            ,7,25.7686,2012-10-01
ctoso0000529            ,7,8.5575,2012-10-01
ctoso0000530            ,7,8.5575,2012-10-01
ctoso0000531            ,7,8.5575,2012-10-01
ctoso0000532            ,7,8.5575,2012-10-01
ctoso0000538            ,7,5.3074,2012-10-01
ctoso0000539            ,7,5.3074,2012-10-01
ctoso0000540            ,7,5.3074,2012-10-01
ctoso0000541            ,7,5.3074,2012-10-01
ctoso0000542            ,7,38.6268,2012-10-01
ctoso0000543            ,7,38.6268,2012-10-01
ctoso0000544            ,7,38.6268,2012-10-01
ctoso0000545            ,7,38.6268,2012-10-01
ctoso0000546            ,7,20.4052,2012-10-01
ctoso0000547            ,7,20.4052,2012-10-01
ctoso0000548            ,7,20.4052,2012-10-01
ctoso0000549            ,7,20.4052,2012-10-01
svido0000077            ,7,17.035,2012-10-01
svido0000078            ,7,17.035,2012-10-01
svido0000079            ,7,17.035,2012-10-01
svido0000080            ,7,17.035,2012-10-01
svido0000081            ,7,17.9556,2012-10-01
svido0000082            ,7,17.9556,2012-10-01
svido0000083            ,7,17.9556,2012-10-01
svido0000084            ,7,17.9556,2012-10-01
svido0000085            ,7,31.012,2012-10-01
svido0000086            ,7,31.012,2012-10-01
svido0000087            ,7,31.012,2012-10-01
svido0000088            ,7,31.012,2012-10-01
svido0000089            ,7,41.6268,2012-10-01
svido0000090            ,7,41.6268,2012-10-01
svido0000091            ,7,41.6268,2012-10-01
svido0000092            ,7,41.6268,2012-10-01
svido0000101            ,7,0.3842,2012-10-01
svido0000102            ,7,0.3842,2012-10-01
svido0000103            ,7,0.3842,2012-10-01
svido0000104            ,7,0.3842,2012-10-01
svido0000105            ,7,0.785,2012-10-01
svido0000106            ,7,0.785,2012-10-01
svido0000107            ,7,0.785,2012-10-01
svido0000108            ,7,0.785,2012-10-01
svido0000109            ,7,13.8729,2012-10-01
svido0000110            ,7,13.8729,2012-10-01
svido0000111            ,7,13.8729,2012-10-01
svido0000112            ,7,13.8729,2012-10-01
svido0000113            ,7,22.4465,2012-10-01
svido0000114            ,7,22.4465,2012-10-01
svido0000115            ,7,22.4465,2012-10-01
svido0000116            ,7,29.0827,2012-10-01
svido0000117            ,7,29.0827,2012-10-01
svido0000118            ,7,29.0827,2012-10-01
svido0000119            ,7,29.0827,2012-10-01
svido0000120            ,7,39.2253,2012-10-01
svido0000121            ,7,39.2253,2012-10-01
svido0000122            ,7,39.2253,2012-10-01
svido0000123            ,7,17.139,2012-10-01
svido0000124            ,7,17.139,2012-10-01
svido0000125            ,7,17.139,2012-10-01
adatm0000002            ,7,51.4973,2012-10-01
adatm0000003            ,7,54.4831,2012-10-01
adatm0000004            ,7,60.7432,2012-10-01
adatm0000005            ,7,69.2046,2012-10-01
adatm0000006            ,7,71.0778,2012-10-01
adatm0000007            ,7,74.6734,2012-10-01
adatm0000008            ,7,114.6819,2012-10-01
adatm0000009            ,7,67.9158,2012-10-01
adatm0000010            ,7,69.3887,2012-10-01
adatm0000011            ,7,68.8044,2012-10-01
adatm0000012            ,7,72.4867,2012-10-01
adatm0000013            ,7,72.887,2012-10-01
adatm0000014            ,7,61.2635,2012-10-01
adatm0000015            ,7,47.4866,2012-10-01
adatm0000016            ,7,51.4973,2012-10-01
adatm0000017            ,7,54.4831,2012-10-01
adatm0000019            ,7,69.2046,2012-10-01
adatm0000020            ,7,69.0076,2012-10-01
adatm0000021            ,7,76.9136,2012-10-01
adatm0000022            ,7,111.3417,2012-10-01
adatm0000024            ,7,69.3887,2012-10-01
adatm0000025            ,7,68.8044,2012-10-01
adatm0000027            ,7,72.887,2012-10-01
adatm0000028            ,7,61.2635,2012-10-01
adatm0000029            ,7,47.4866,2012-10-01
adatm0000030            ,7,53.0422,2012-10-01
adatm0000031            ,7,54.4831,2012-10-01
adatm0000032            ,7,60.7432,2012-10-01
adatm0000033            ,7,69.2046,2012-10-01
adatm0000034            ,7,71.0778,2012-10-01
adatm0000035            ,7,76.9136,2012-10-01
adatm0000036            ,7,114.6819,2012-10-01
adatm0000037            ,7,67.9158,2012-10-01
adatm0000038            ,7,69.3887,2012-10-01
adatm0000039            ,7,68.8044,2012-10-01
adatm0000040            ,7,70.3755,2012-10-01
adatm0000041            ,7,72.887,2012-10-01
adatm0000042            ,7,61.2635,2012-10-01
adatm0000043            ,7,47.4866,2012-10-01
adatm0000044            ,7,53.0422,2012-10-01
adatm0000045            ,7,54.4831,2012-10-01
adatm0000046            ,7,60.7432,2012-10-01
adatm0000047            ,7,69.2046,2012-10-01
adatm0000048            ,7,71.0778,2012-10-01
adatm0000049            ,7,74.6734,2012-10-01
adatm0000050            ,7,114.6819,2012-10-01
adatm0000052            ,7,69.3887,2012-10-01
adatm0000053            ,7,66.8003,2012-10-01
adatm0000054            ,7,72.4867,2012-10-01
adatm0000055            ,7,70.7641,2012-10-01
adatm0000057            ,7,47.4866,2012-10-01
adatm0000058            ,7,53.0422,2012-10-01
adatm0000060            ,7,60.7432,2012-10-01
adatm0000061            ,7,69.2046,2012-10-01
adatm0000062            ,7,71.0778,2012-10-01
adatm0000063            ,7,76.9136,2012-10-01
adatm0000064            ,7,114.6819,2012-10-01
adatm0000065            ,7,67.9158,2012-10-01
adatm0000066            ,7,69.3887,2012-10-01
adatm0000067            ,7,68.8044,2012-10-01
adatm0000068            ,7,72.4867,2012-10-01
adatm0000069            ,7,72.887,2012-10-01
adatm0000070            ,7,61.2635,2012-10-01
adatm0000071            ,7,47.4866,2012-10-01
adatm0000072            ,7,53.0422,2012-10-01
adatm0000073            ,7,52.8962,2012-10-01
adatm0000074            ,7,60.7432,2012-10-01
adatm0000075            ,7,69.2046,2012-10-01
adatm0000076            ,7,71.0778,2012-10-01
adatm0000077            ,7,76.9136,2012-10-01
adatm0000078            ,7,114.6819,2012-10-01
adatm0000079            ,7,67.9158,2012-10-01
adatm0000080            ,7,69.3887,2012-10-01
adatm0000081            ,7,68.8044,2012-10-01
adatm0000082            ,7,70.3755,2012-10-01
adatm0000083            ,7,72.887,2012-10-01
adatm0000085            ,7,47.4866,2012-10-01
adatm0000086            ,7,51.4973,2012-10-01
adatm0000087            ,7,54.4831,2012-10-01
adatm0000088            ,7,58.9739,2012-10-01
adatm0000090            ,7,71.0778,2012-10-01
adatm0000091            ,7,76.9136,2012-10-01
adatm0000092            ,7,114.6819,2012-10-01
adatm0000093            ,7,67.9158,2012-10-01
adatm0000094            ,7,69.3887,2012-10-01
adatm0000095            ,7,68.8044,2012-10-01
adatm0000096            ,7,72.4867,2012-10-01
adatm0000097            ,7,72.887,2012-10-01
adatm0000098            ,7,61.2635,2012-10-01
adatm0000099            ,7,72.887,2012-10-01
adatm0000100            ,7,61.2635,2012-10-01
adatm0000101            ,7,166.2992,2012-10-01
adatm0000102            ,7,155.9565,2012-10-01
adatm0000103            ,7,114.858,2012-10-01
adatm0000104            ,7,124.4242,2012-10-01
adatm0000105            ,7,113.249,2012-10-01
adatm0000106            ,7,151.4141,2012-10-01
adatm0000107            ,7,114.858,2012-10-01
adatm0000108            ,7,124.4242,2012-10-01
adatm0000109            ,7,166.2992,2012-10-01
adatm0000110            ,7,155.9565,2012-10-01
adatm0000111            ,7,114.858,2012-10-01
adatm0000112            ,7,124.4242,2012-10-01
adatm0000113            ,7,166.2992,2012-10-01
adatm0000114            ,7,155.9565,2012-10-01
adatm0000115            ,7,111.5127,2012-10-01
adatm0000116            ,7,124.4242,2012-10-01
adatm0000118            ,7,155.9565,2012-10-01
adatm0000119            ,7,111.5127,2012-10-01
adatm0000120            ,7,124.4242,2012-10-01
adatm0000121            ,7,161.4555,2012-10-01
adatm0000123            ,7,114.858,2012-10-01
adatm0000124            ,7,124.4242,2012-10-01
adatm0000126            ,7,155.9565,2012-10-01
adatm0000127            ,7,114.858,2012-10-01
adatm0000128            ,7,124.4242,2012-10-01
adatm0000129            ,7,113.249,2012-10-01
adatm0000130            ,7,155.9565,2012-10-01
adatm0000131            ,7,114.858,2012-10-01
adatm0000132            ,7,124.4242,2012-10-01
ctoso0000370            ,7,168.9489,2012-10-01
ctoso0000371            ,7,150.6491,2012-10-01
ctoso0000372            ,7,115.5945,2012-10-01
ctoso0000373            ,7,131.7889,2012-10-01
ctoso0000374            ,7,171.3344,2012-10-01
ctoso0000375            ,7,150.6491,2012-10-01
ctoso0000376            ,7,108.6526,2012-10-01
ctoso0000377            ,7,131.7889,2012-10-01
ctoso0000378            ,7,171.3344,2012-10-01
ctoso0000379            ,7,150.6491,2012-10-01
ctoso0000380            ,7,111.9121,2012-10-01
ctoso0000381            ,7,131.7889,2012-10-01
ctoso0000382            ,7,178.4991,2012-10-01
ctoso0000383            ,7,150.6491,2012-10-01
ctoso0000384            ,7,122.2228,2012-10-01
ctoso0000385            ,7,127.9504,2012-10-01
ctoso0000386            ,7,178.4991,2012-10-01
ctoso0000388            ,7,122.2228,2012-10-01
ctoso0000389            ,7,127.9504,2012-10-01
ctoso0000390            ,7,167.62,2012-10-01
ctoso0000391            ,7,146.2613,2012-10-01
ctoso0000393            ,7,131.7889,2012-10-01
ctoso0000394            ,7,167.62,2012-10-01
ctoso0000396            ,7,126.2654,2012-10-01
ctoso0000397            ,7,131.7889,2012-10-01
ctoso0000398            ,7,113.249,2012-10-01
ctoso0000399            ,7,150.6491,2012-10-01
ctoso0000400            ,7,118.5404,2012-10-01
ctoso0000401            ,7,131.7889,2012-10-01
fabrk0000001            ,7,166.8275,2012-10-01
fabrk0000002            ,7,115.6906,2012-10-01
fabrk0000003            ,7,111.1757,2012-10-01
fabrk0000004            ,7,120.7498,2012-10-01
fabrk0000005            ,7,171.0703,2012-10-01
fabrk0000006            ,7,115.6906,2012-10-01
fabrk0000007            ,7,122.9513,2012-10-01
fabrk0000008            ,7,117.2328,2012-10-01
fabrk0000009            ,7,171.0703,2012-10-01
fabrk0000010            ,7,115.6906,2012-10-01
fabrk0000011            ,7,122.9513,2012-10-01
fabrk0000012            ,7,120.7498,2012-10-01
fabrk0000013            ,7,174.2563,2012-10-01
fabrk0000014            ,7,115.6906,2012-10-01
fabrk0000015            ,7,122.2228,2012-10-01
fabrk0000016            ,7,120.7498,2012-10-01
fabrk0000017            ,7,169.1809,2012-10-01
fabrk0000018            ,7,115.6906,2012-10-01
fabrk0000020            ,7,120.7498,2012-10-01
fabrk0000021            ,7,161.4555,2012-10-01
fabrk0000022            ,7,115.6906,2012-10-01
fabrk0000023            ,7,114.0152,2012-10-01
fabrk0000025            ,7,166.2992,2012-10-01
fabrk0000026            ,7,115.6906,2012-10-01
fabrk0000028            ,7,120.7498,2012-10-01
fabrk0000029            ,7,127.4421,2012-10-01
fabrk0000030            ,7,115.6906,2012-10-01
fabrk0000031            ,7,144.269,2012-10-01
fabrk0000032            ,7,120.7498,2012-10-01
fabrk0000033            ,7,127.4421,2012-10-01
fabrk0000034            ,7,115.6906,2012-10-01
fabrk0000035            ,7,144.269,2012-10-01
fabrk0000036            ,7,120.7498,2012-10-01
fabrk0000037            ,7,220.8784,2012-10-01
fabrk0000038            ,7,208.3583,2012-10-01
fabrk0000039            ,7,233.0222,2012-10-01
fabrk0000040            ,7,241.1234,2012-10-01
fabrk0000041            ,7,172.231,2012-10-01
fabrk0000042            ,7,176.3136,2012-10-01
fabrk0000043            ,7,167.7401,2012-10-01
fabrk0000044            ,7,167.3319,2012-10-01
fabrk0000045            ,7,265.227,2012-10-01
fabrk0000046            ,7,264.9628,2012-10-01
fabrk0000047            ,7,264.6986,2012-10-01
fabrk0000048            ,7,259.9195,2012-10-01
fabrk0000049            ,7,424.3615,2012-10-01
fabrk0000050            ,7,419.0621,2012-10-01
fabrk0000051            ,7,413.7547,2012-10-01
fabrk0000052            ,7,403.1479,2012-10-01
fabrk0000053            ,7,327.6352,2012-10-01
fabrk0000054            ,7,323.9528,2012-10-01
fabrk0000055            ,7,316.5881,2012-10-01
fabrk0000056            ,7,312.9057,2012-10-01
fabrk0000057            ,7,73.4634,2012-10-01
fabrk0000058            ,7,69.3807,2012-10-01
fabrk0000059            ,7,67.3394,2012-10-01
fabrk0000060            ,7,65.2981,2012-10-01
fabrk0000061            ,7,220.8784,2012-10-01
fabrk0000062            ,7,208.3583,2012-10-01
fabrk0000063            ,7,233.0222,2012-10-01
fabrk0000064            ,7,241.1234,2012-10-01
fabrk0000065            ,7,172.231,2012-10-01
fabrk0000066            ,7,176.3136,2012-10-01
fabrk0000067            ,7,167.7401,2012-10-01
fabrk0000068            ,7,167.3319,2012-10-01
fabrk0000069            ,7,265.227,2012-10-01
fabrk0000070            ,7,264.9628,2012-10-01
fabrk0000071            ,7,264.6986,2012-10-01
fabrk0000072            ,7,259.9195,2012-10-01
fabrk0000073            ,7,424.3615,2012-10-01
fabrk0000074            ,7,419.0621,2012-10-01
fabrk0000075            ,7,413.7547,2012-10-01
fabrk0000076            ,7,403.1479,2012-10-01
fabrk0000077            ,7,327.6352,2012-10-01
fabrk0000078            ,7,323.9528,2012-10-01
fabrk0000079            ,7,316.5881,2012-10-01
fabrk0000080            ,7,312.9057,2012-10-01
fabrk0000081            ,7,73.4634,2012-10-01
fabrk0000082            ,7,69.3807,2012-10-01
fabrk0000083            ,7,67.3394,2012-10-01
fabrk0000084            ,7,65.2981,2012-10-01
fabrk0000085            ,7,220.8784,2012-10-01
fabrk0000086            ,7,208.3583,2012-10-01
fabrk0000087            ,7,233.0222,2012-10-01
fabrk0000088            ,7,241.1234,2012-10-01
fabrk0000089            ,7,172.231,2012-10-01
fabrk0000090            ,7,176.3136,2012-10-01
fabrk0000091            ,7,167.7401,2012-10-01
fabrk0000092            ,7,167.3319,2012-10-01
fabrk0000093            ,7,265.227,2012-10-01
fabrk0000094            ,7,264.9628,2012-10-01
fabrk0000095            ,7,264.6986,2012-10-01
fabrk0000096            ,7,259.9195,2012-10-01
fabrk0000097            ,7,424.3615,2012-10-01
fabrk0000098            ,7,419.0621,2012-10-01
fabrk0000099            ,7,413.7547,2012-10-01
fabrk0000100            ,7,403.1479,2012-10-01
fabrk0000101            ,7,327.6352,2012-10-01
fabrk0000102            ,7,323.9528,2012-10-01
fabrk0000103            ,7,316.5881,2012-10-01
fabrk0000104            ,7,312.9057,2012-10-01
fabrk0000105            ,7,73.4634,2012-10-01
fabrk0000106            ,7,69.3807,2012-10-01
fabrk0000107            ,7,67.3394,2012-10-01
fabrk0000108            ,7,65.2981,2012-10-01
fabrk0000109            ,7,228.2431,2012-10-01
fabrk0000110            ,7,204.6759,2012-10-01
fabrk0000111            ,7,234.8634,2012-10-01
fabrk0000112            ,7,237.6755,2012-10-01
fabrk0000113            ,7,179.098,2012-10-01
fabrk0000114            ,7,196.7188,2012-10-01
fabrk0000115            ,7,170.7819,2012-10-01
fabrk0000116            ,7,187.737,2012-10-01
fabrk0000117            ,7,273.1841,2012-10-01
fabrk0000118            ,7,265.227,2012-10-01
fabrk0000119            ,7,264.9628,2012-10-01
fabrk0000120            ,7,262.0409,2012-10-01
fabrk0000121            ,7,429.669,2012-10-01
fabrk0000122            ,7,413.7547,2012-10-01
fabrk0000123            ,7,405.7976,2012-10-01
fabrk0000124            ,7,397.8404,2012-10-01
fabrk0000125            ,7,326.8987,2012-10-01
fabrk0000127            ,7,315.1151,2012-10-01
fabrk0000128            ,7,308.4949,2012-10-01
fabrk0000129            ,7,76.7295,2012-10-01
fabrk0000130            ,7,72.6468,2012-10-01
fabrk0000131            ,7,68.5642,2012-10-01
fabrk0000132            ,7,64.4816,2012-10-01
fabrk0000134            ,7,315.1151,2012-10-01
fabrk0000135            ,7,308.4949,2012-10-01
fabrk0000136            ,7,76.7295,2012-10-01
fabrk0000137            ,7,72.6468,2012-10-01
fabrk0000138            ,7,68.5642,2012-10-01
fabrk0000139            ,7,64.4816,2012-10-01
ctoso0000550            ,7,20.4052,2012-10-01
ctoso0000551            ,7,20.4052,2012-10-01
ctoso0000552            ,7,20.4052,2012-10-01
ctoso0000553            ,7,24.4798,2012-10-01
ctoso0000554            ,7,24.4798,2012-10-01
ctoso0000555            ,7,24.4798,2012-10-01
ctoso0000556            ,7,8.1573,2012-10-01
ctoso0000557            ,7,8.1573,2012-10-01
ctoso0000558            ,7,8.1573,2012-10-01
ctoso0000559            ,7,8.1573,2012-10-01
ctoso0000560            ,7,15.8471,2012-10-01
ctoso0000561            ,7,15.8471,2012-10-01
ctoso0000562            ,7,15.8471,2012-10-01
ctoso0000563            ,7,15.0977,2012-10-01
ctoso0000564            ,7,15.0977,2012-10-01
ctoso0000565            ,7,15.0977,2012-10-01
ctoso0000569            ,7,20.3891,2012-10-01
ctoso0000570            ,7,20.3891,2012-10-01
ctoso0000571            ,7,20.3891,2012-10-01
ctoso0000572            ,7,20.3891,2012-10-01
ctoso0000573            ,7,2.8338,2012-10-01
ctoso0000574            ,7,2.8338,2012-10-01
ctoso0000575            ,7,2.8338,2012-10-01
ctoso0000576            ,7,2.8338,2012-10-01
ctoso0000577            ,7,20.658,2012-10-01
ctoso0000578            ,7,20.658,2012-10-01
ctoso0000579            ,7,20.658,2012-10-01
ctoso0000580            ,7,20.658,2012-10-01
ctoso0000585            ,7,10.1986,2012-10-01
ctoso0000586            ,7,10.1986,2012-10-01
ctoso0000587            ,7,10.1986,2012-10-01
ctoso0000588            ,7,10.1986,2012-10-01
ctoso0000589            ,7,31.8285,2012-10-01
ctoso0000590            ,7,31.8285,2012-10-01
ctoso0000591            ,7,31.8285,2012-10-01
ctoso0000592            ,7,31.8285,2012-10-01
ctoso0000596            ,7,157.8137,2012-10-01
ctoso0000599            ,7,9.2059,2012-10-01
ctoso0000600            ,7,9.2059,2012-10-01
ctoso0000601            ,7,9.2059,2012-10-01
ctoso0000602            ,7,9.2059,2012-10-01
ctoso0000603            ,7,34.9745,2012-10-01
ctoso0000604            ,7,34.9745,2012-10-01
ctoso0000605            ,7,34.9745,2012-10-01
ctoso0000606            ,7,34.9745,2012-10-01
ctoso0000607            ,7,25.0321,2012-10-01
ctoso0000608            ,7,25.0321,2012-10-01
ctoso0000609            ,7,25.0321,2012-10-01
ctoso0000610            ,7,25.0321,2012-10-01
ctoso0000611            ,7,11.4314,2012-10-01
ctoso0000612            ,7,11.4314,2012-10-01
ctoso0000613            ,7,11.4314,2012-10-01
ctoso0000614            ,7,11.4314,2012-10-01
ctoso0000619            ,7,4.0746,2012-10-01
ctoso0000620            ,7,5.2994,2012-10-01
ctoso0000621            ,7,6.9325,2012-10-01
ctoso0000622            ,7,8.4615,2012-10-01
ctoso0000623            ,7,9.9344,2012-10-01
ctoso0000624            ,7,10.6709,2012-10-01
ctoso0000625            ,7,11.7901,2012-10-01
ctoso0000626            ,7,13.2485,2012-10-01
ctoso0000627            ,7,14.3533,2012-10-01
ctoso0000628            ,7,14.7215,2012-10-01
ctoso0000629            ,7,11.3993,2012-10-01
ctoso0000630            ,7,12.464,2012-10-01
ctoso0000631            ,7,13.2565,2012-10-01
ctoso0000632            ,7,6.252,2012-10-01
ctoso0000633            ,7,8.4615,2012-10-01
ctoso0000634            ,7,9.6451,2012-10-01
ctoso0000635            ,7,10.6709,2012-10-01
ctoso0000637            ,7,13.2485,2012-10-01
ctoso0000638            ,7,14.3627,2012-10-01
ctoso0000639            ,7,16.1304,2012-10-01
ctoso0000640            ,7,16.9585,2012-10-01
ctoso0000642            ,7,13.2485,2012-10-01
ctoso0000643            ,7,5.7877,2012-10-01
ctoso0000645            ,7,11.1432,2012-10-01
ctoso0000646            ,7,8.2213,2012-10-01
ctoso0000647            ,7,6.5322,2012-10-01
ctoso0000648            ,7,8.1012,2012-10-01
ctoso0000649            ,7,8.4695,2012-10-01
ctoso0000650            ,7,7.733,2012-10-01
ctoso0000651            ,7,8.4615,2012-10-01
ctoso0000652            ,7,4.0746,2012-10-01
ctoso0000653            ,7,5.2994,2012-10-01
ctoso0000654            ,7,6.9325,2012-10-01
ctoso0000655            ,7,8.4615,2012-10-01
ctoso0000656            ,7,9.9344,2012-10-01
ctoso0000657            ,7,10.6709,2012-10-01
ctoso0000658            ,7,11.7901,2012-10-01
ctoso0000659            ,7,13.2485,2012-10-01
ctoso0000660            ,7,14.3533,2012-10-01
ctoso0000661            ,7,14.7215,2012-10-01
ctoso0000662            ,7,11.3993,2012-10-01
ctoso0000663            ,7,12.464,2012-10-01
ctoso0000664            ,7,13.2565,2012-10-01
